"MLS Number ","Close Price","Baths Full","Baths Half","Beds Total","Lot Size SqFt","Pool","Yr Built","Zip Code","Listing Contract Date","SqFt Total","DOM","Number Of Stories","Lot Size","Selling Agent Full Name","List Agent Full Name","1st Financing","Selling Office Name","List Office Name","Street Name","Street Number","Street Type"
"13234600","1550","2","0","4","8712","False","1972","75075","2015-09-09","1882","8","1","Less Than .5 Acre (not Zero)","Valerie Lauren Perez","Kathy L. Jabri","","Small World Realty LLC","WILLIAM DAVIS REALTY","Cypress","2741","Circle"
"13251270","1550","2","0","3","6969.6","False","1984","75093","2015-10-02","1486","6","1","","Brent Bowen","Brent Bowen","","Housewright & Bowen Real Est","Housewright & Bowen Real Est","Ballinger","4444","Drive"
"13118840","1575","2","0","3","10018.8","False","1985","75025","2015-03-27","1741","19","1","Less Than .5 Acre (not Zero)","Sam Shao Srs","Sam Shao Srs","","31 Realty, LLC","31 Realty, LLC","Baxter","928","Drive"
"13121943","1575","2","0","4","6098.4","False","1999","75025","2015-04-02","2073","13","1","Less Than .5 Acre (not Zero)","Sam Shao Srs","Sam Shao Srs","","31 Realty, LLC","31 Realty, LLC","Brycewood","2433","Lane"
"13126184","1575","2","0","4","7840.8","False","1978","75075","2015-04-08","1911","82","1","","Joseph Cannella","Joseph W. Cannella","","JC Ryan Realty, Inc.","JC Ryan Realty, Inc.","Cromwell","3517","Street"
"13253803","1575","2","1","3","9583.2","False","1971","75075","2015-10-06","1974","20","1","Less Than .5 Acre (not Zero)","Laura Morin-Igaravidez","Antonio Gipson","","RE/MAX DFW Associates","JoGip Property Company","Roundrock","2405","Trail"
"13034228","1590","2","0","3","7405.2","False","1995","75025","2014-10-09","1621","81","1","Less Than .5 Acre (not Zero)","Lounceny Nabe","Ka Fai","","Banko Realty","Palace, Realtors","Terping","2301","Place"
"13019615","1595","2","0","3","","False","1983","75025","2014-09-16","1600","106","1","Less Than .5 Acre (not Zero)","Dominique Tran","Dominique Tran","","Providence Group Realty","Providence Group Realty","Sloan","7905","Circle"
"13030560","1595","2","0","3","9147.6","False","1984","75025","2014-10-06","1755","106","1","Less Than .5 Acre (not Zero)","Shannon Broussard","Gena Polo-Miles","","Corporate Relocation Internati","Magee & Associates REALTORS","Purcell","940","Drive"
"13051894","1595","2","0","3","7405.2","False","1993","75025","2014-11-11","1743","8","1","","Amanda G. Brock","Sheri A. Stinson Abr Crs Gri","","Coldwell Banker Res. Frisco","RE/MAX North Central","London","2304","Drive"
"13057159","1595","2","0","3","7840.8","True","1981","75093","2014-11-20","1918","68","1","Less Than .5 Acre (not Zero)","Leigh Price","Leigh Price","","First Choice, REALTORS","First Choice, REALTORS","Atlanta","4433","Drive"
"13064570","1595","2","0","3","5662.8","False","1984","75093","2014-12-10","1653","4","1","","Mike Justice","Mike Justice","","Mike Justice & Associates","Mike Justice & Associates","Plano","5229","Parkway"
"13093054","1595","2","0","2","","True","1995","75093","2015-02-10","1209","118","2","","Jason P. Marascio","Jason P. Marascio","","North Texas Property Mgmt","North Texas Property Mgmt","Preston","2601","Road"
"13127468","1595","2","1","3","","False","2008","75025","2015-04-09","1575","8","2","","Dawnya  Alamia","Azfar Khan","","Private Label Realty","Signature Leasing & Management","EDDIE","7940","Drive"
"13131367","1595","3","0","4","11761.2","False","1982","75075","2015-04-16","2032","2","1","Less Than .5 Acre (not Zero)","Tom Posey","Tom Posey","","CENTURY 21 Posey Properties","CENTURY 21 Posey Properties","Teakwood","3601","Lane"
"13136104","1595","2","0","2","4878.72","False","2004","75093","2015-04-22","1562","15","1","Less Than .5 Acre (not Zero)","Sandra H Bourgeois","Nick Lianos","","Coldwell Banker Apex","ONEprop","Rembrandt","7213","Drive"
"13141490","1595","2","0","3","8712","False","1978","75093","2015-05-01","1775","15","1","","Valerie A. Keener","Roy Roberts","","Nathan Grace Real Estate","Roberts Real Estate","Nightfall","4116","Drive"
"13167141","1595","2","0","3","6534","False","1995","75025","2015-06-06","1664","11","1","","Amanda Chin","Paul N. Dong","","DFW iRealty LLC","Sunet Group","Case","8113","Drive"
"13167544","1595","2","0","3","5227.2","False","1983","75093","2015-06-07","1400","14","1","","Tj Justice","Tj Justice","","Mike Justice & Associates","Mike Justice & Associates","Odessa","4424","Drive"
"13174891","1595","2","0","3","7840.8","False","1984","75025","2015-06-18","1665","4","1","Less Than .5 Acre (not Zero)","Deborah Da Costa France","Karl Morold","","France Properties Realty","RE/MAX DFW Associates","Jabbet","1508","Drive"
"13205727","1595","3","0","4","10454.4","False","1968","75075","2015-07-29","1814","9","1","Less Than .5 Acre (not Zero)","Gayla Culp","Michael A. Beck","","Berkshire HathawayHS PenFed TX","Park One Properties","Westlake","2201","Drive"
"13226338","1595","2","0","5","","False","1972","75075","2015-08-27","1862","53","1","","Mush Ahmed","Mush Ahmed","","Global Realty","Global Realty","Greywood","2704","Lane"
"13229752","1595","2","0","4","8712","False","1984","75025","2015-09-02","1636","67","1","Less Than .5 Acre (not Zero)","Jill Reyes","Tasha Ancira Roberts","","Keller Williams Central","Resource Property Management","Bass","801","Drive"
"13234521","1595","2","1","3","5662.8","False","1985","75093","2015-09-08","1508","4","2",".5 Acre to .99 Acre","Max Tsai","Max Tsai","","Agape Realty","Agape Realty","Jenning","4337","Court"
"13249192","1595","1","1","2","2744.28","True","2001","75093","2015-10-07","1346","12","2","Less Than .5 Acre (not Zero)","Derek Levy","Kim Davis","","Keller Williams Realty DPR","Keller Williams Realty Plano","Van Gogh","7005","Drive"
"13264801","1595","2","0","3","7840.8","False","1972","75075","2015-10-24","1618","31","1","Less Than .5 Acre (not Zero)","Nick Lianos","Nick Lianos","","ONEprop","ONEprop","Claymore","3616","Drive"
"13051215","1600","2","0","3","","True","1995","75093","2014-11-10","1406","67","1","Less Than .5 Acre (not Zero)","Ashley Monroe","Lee Walla","","Big D Real Estate Service, LLC","Coldwell Banker Res Plano","Preston","2524","Road"
"13062492","1600","2","0","4","9147.6","False","1982","75075","2014-12-05","2265","45","1","Less Than .5 Acre (not Zero)","Maria Sandra Merritt","Christy Woods","","RE/MAX Town & Country","Rhythm Realty, LLC","Bunker Hill","2244","Circle"
"13069997","1600","2","0","4","5662.8","False","1999","75013","2014-12-29","2009","34","1","Less Than .5 Acre (not Zero)","Graciela Navarro","Holly Peng","","Avangard Real Estate Serv.","WILLIAM DAVIS REALTY","Castleford","505","Drive"
"13080719","1600","2","0","4","9016.92","False","1979","75093","2015-01-18","1956","11","1","Less Than .5 Acre (not Zero)","Jen Han","Jen Han","","Jen Han, REALTORS","Jen Han, REALTORS","Twilight","2304","Circle"
"13099735","1600","2","0","3","","False","1984","75025","2015-04-11","2024","13","1","Less Than .5 Acre (not Zero)","Aziz Razzuk","Adam Williams","","VIP Realty Platinum","WILLIAM DAVIS REALTY FRISCO","Baxter","1009","Drive"
"13146872","1600","2","0","3","9583.2","False","1982","75025","2015-05-07","1514","5","1","","Sheila Mitchell","Ashley E. Williams","","Ambiance Realty","Keller Williams Realty DPR","Kodak","7904","Drive"
"13151780","1600","2","1","3","2613.6","False","1998","75075","2015-05-15","1823","6","2","","Rachel F. White","Kristi Carrell","","Rachel White Realty","Keller Williams Realty DPR","Devonshire","3337","Drive"
"13158209","1600","2","0","3","7840.8","False","1982","75093","2015-05-26","1645","13","1","","Sean Chien","Sean Chien","","VIP Realty","VIP Realty","Ables","2405","Drive"
"13172256","1600","2","0","3","5662.8","False","1984","75075","2015-06-14","1551","7","1","","Becky Zeng","Becky Zeng","","Henderson Real Estates","Henderson Real Estates","University","1104","Drive"
"13172588","1600","2","0","3","4356","False","1996","75075","2015-06-25","1533","6","1","","Tanya M. Wilde","Judy Zhu","","LIV Realty, LLC","ProLead Realty Group","Bachman","1837","Court"
"13188184","1600","2","0","4","9147.6","False","1984","75025","2015-07-07","2082","27","1","Less Than .5 Acre (not Zero)","Maggie Meza","Richard Fricks","","Homecity, Inc.","Keller Williams Realty","Baxter","1317","Drive"
"13196750","1600","2","0","2","3920.4","False","2005","75025","2015-07-15","1298","5","1","Less Than .5 Acre (not Zero)","Debra Joy Fellwock","Debra Joy Fellwock","","Virginia Cook, REALTORS","Virginia Cook, REALTORS","Broadstone","2113","Drive"
"13228646","1600","2","0","3","6098.4","False","1995","75025","2015-09-03","1404","8","1","","Sally L Samara Schuldt","Clark Ransom","","Virginia Cook, REALTORS","Local Dwelling","Terping","2328","Place"
"13233626","1600","2","1","3","2178","False","2007","75025","2015-09-07","1658","11","2","Less Than .5 Acre (not Zero)","Efrem Silerio","Kathy Yu","","Keller Williams Realty Plano","Novus Real Estate","Hannah","7908","Street"
"13238933","1600","2","1","2","2831.4","False","2001","75093","2015-09-16","1535","14","2","Condo/Townhome Lot","Dana Bower","Wayne Warshawsky","","RE/MAX DFW Associates","RE/MAX Four Corners","Van Gogh","7057","Drive"
"13244202","1600","2","1","2","2787.84","False","2005","75093","2015-09-23","1549","63","2","Less Than .5 Acre (not Zero)","Taj Anderson","Ryan Ward","","Blueprint Realty","RW Properties","Mediterranean","7268","Drive"
"13248960","1600","2","0","3","8276.4","False","1985","75025","2015-09-29","1741","33","1","","Tina Snead","David Robertson","","OmniKey Realty, LLC.","Robertson Properties","Ledgemont","833","Drive"
"13257697","1600","2","0","3","6534","False","1999","75013","2015-10-13","2009","35","1","Less Than .5 Acre (not Zero)","Akbar Karimi","Ketan Parikh","","Metro Realty Group LLC","Kanam Realty Group","Wimbledon","2041","Drive"
"13276590","1600","2","0","3","6621.12","False","1984","75075","2015-11-14","1759","13","1","","Donald Miller","Jeannie Lee","","Miller Texas Properties, LLC","31 Realty, LLC","Irvine","3907","Drive"
"13279479","1600","2","0","3","10018.8","False","1985","75025","2015-11-20","1665","3","1","Less Than .5 Acre (not Zero)","George Elwell","George Elwell","","Real Care Realty","Real Care Realty","Mullins","7508","Drive"
"13157732","1625","2","1","2","3876.84","False","2005","75093","2015-05-26","1597","27","2","","Mary Dee Cotroneo","Kyle Krueger","","Ebby Halliday, REALTORS Frisco","Dave Perry Miller Real Estate","Mediterranean","7204","Drive"
"13226538","1625","2","0","3","","False","1994","75075","2015-08-27","1716","50","1","","Kellie Mi","Mush Ahmed","","My Realty LLC","Global Realty","Verbena","3228","Drive"
"13256231","1625","2","0","3","5357.88","False","1981","75075","2015-10-09","1761","5","1","Less Than .5 Acre (not Zero)","Cynthia Saenz","Cynthia Greco","","Ebby Halliday, REALTORS Frisco","Premise Realty, LLC","Wimbledon","1112","Lane"
"13214236","1628","2","1","3","7056.72","False","1994","75025","2015-08-06","1924","19","2","","Marc Flores","Ellen R. Griffin","","CEDA REALTY","Ideal Realty, Inc.","SEAHAM","3908","Court"
"13185204","1649","3","0","3","2613.6","False","2007","75013","2015-07-02","1856","25","2","Less Than .5 Acre (not Zero)","Habib Adam Rahman","Habib Adam Rahman","","Mersal Realty","Mersal Realty","Southwestern","1636","Drive"
"13045534","1650","2","1","3","2613.6","False","2006","75013","2014-11-01","1801","89","2","Less Than .5 Acre (not Zero)","Melanie Danielle Caple","Karryn Torres","","Virginia Cook, REALTORS","Ebby Halliday, REALTORS-Allen","Apple Hill","804","Drive"
"13048062","1650","2","1","3","2613.6","False","2007","75025","2014-11-04","1658","49","2","","Brittney Rae Bryson","Richard J. Scott","","Keller Williams Rockwall","Keller Williams Dallas Premier","Eddie","7913","Drive"
"13051268","1650","2","0","3","","False","1999","75013","2014-12-01","1604","22","1","Less Than .5 Acre (not Zero)","Michael Grant Skelton","Ronda L. Leto Crs Gri","","RE/MAX Premier Properties","Ebby Halliday, REALTORS-Allen","Wimbledon","2053","Drive"
"13054567","1650","3","0","4","5662.8","False","1998","75013","2014-11-14","2145","28","1","Less Than .5 Acre (not Zero)","Kristi K. Schwartz","Bill Yu","","Ebby Halliday, REALTORS-Coit","Apollo Realty","Majesty","406","Drive"
"13062804","1650","2","1","3","2613.6","False","2007","75013","2014-12-06","1765","74","2","","Anand Raghavendran","Anand Raghavendran","","Beam Real Estate, LLC","Beam Real Estate, LLC","Apple Hill","827","Drive"
"13064098","1650","2","0","4","","False","1996","75025","2014-12-09","2013","52","1","Less Than .5 Acre (not Zero)","Jim P. Ryan","Jim P. Ryan","","RE/MAX Dallas Suburbs","RE/MAX Dallas Suburbs","Mura","8260",""
"13064578","1650","2","1","3","2962.08","False","2002","75093","2014-12-12","1585","45","2","Less Than .5 Acre (not Zero)","Jeanie K. Douthitt","Melanie Bruno Till","","Private Label Realty","Dave Perry Miller Real Estate","Eagle Vail","7108","Drive"
"13070698","1650","2","1","3","2613.6","False","2006","75013","2014-12-31","1886","98","2","Zero Lot","Beverly Jean Johnson-Mccree","Mike Mazyck","","Coldwell Banker Res. Frisco","Mike Mazyck Realty","Tarrytown","1618","Lane"
"13072029","1650","2","1","2","2178","False","2007","75013","2015-01-05","1749","57","2","","Grace Wang","Pingping Xing","","TREO Group","Coldwell Banker Res Plano","Apple Hill","829","Drive"
"13074609","1650","2","1","3","11325.6","False","1985","75025","2015-01-07","1885","12","1","","Andrea L. Anglin","George A. Herring Abr","","RE/MAX Dallas Suburbs","RE/MAX Dallas Suburbs","Ledgemont","928","Drive"
"13075295","1650","2","0","2","4356","False","2003","75093","2015-01-08","1672","35","1","Less Than .5 Acre (not Zero)","Rene Burchell Abr","Leonard A. Thomas Jr Gri","","Keller Williams Realty Plano","RE/MAX Dallas Suburbs","Bonsai","3068","Drive"
"13075944","1650","2","0","3","","False","1984","75025","2015-01-09","1848","111","1","","David Whiteside","Clark Ransom","","Keller Williams Realty Allen","Local Dwelling","FILMORE","821","Drive"
"13089500","1650","2","1","3","3484.8","False","2006","75025","2015-01-31","1658","12","2","","Melissa Koger","George A. Herring Abr","","RE/MAX Dallas Suburbs","RE/MAX Dallas Suburbs","Fletcher","2288","Trail"
"13096861","1650","2","0","3","5227.2","False","1987","75025","2015-02-16","1664","28","1","","Maria Rincon","Shelly Nelms","","Keller Williams Realty DPR","Dallas Luxury Realty","Vienna","7817","Drive"
"13097875","1650","2","0","3","8232.84","False","1981","75093","2015-02-17","1823","9","1","Less Than .5 Acre (not Zero)","Michael A. Ward","Lori J Ward","","Keller Williams Realty DPR","Keller Williams Realty DPR","Cleveland","4532","Drive"
"13100539","1650","2","0","3","12196.8","False","1976","75075","2015-02-23","2134","37","1","","Sammie Earl","Shira Abrams","","Coldwell Banker Apex","DFW Elite","Teakwood","2844","Lane"
"13113215","1650","2","0","3","10454.4","False","1996","75013","2015-03-19","1642","16","1","Less Than .5 Acre (not Zero)","Jordan Doncer","Dean Yan","","RE/MAX DFW Associates","DFW Home","Greenfield","2015","Lane"
"13114109","1650","2","1","2","2178","False","2007","75013","2015-03-20","1677","26","2","","Terri C. Mccoy","Pingping Xing","","Keller Williams Realty Plano","Coldwell Banker Res Plano","Apple Hill","818","Drive"
"13117787","1650","2","0","2","4356","False","1986","75093","2015-03-26","1329","26","1","","Sherean Southerland","Greg Fowler","","Southerland Realty","Keller Williams Realty DPR","Orwell","4625","Drive"
"13147415","1650","2","0","4","8755.56","False","1972","75075","2015-05-08","1834","75","1","","Mark B. Donoho Mai Sra","Mark B. Donoho, Mai, Sra","","Mark Donoho Company","Mark Donoho Company","Cypress","2744","Circle"
"13147588","1650","2","0","3","8712","False","1965","75075","2015-05-08","1661","22","1","","Lucy Flores Knox","Ben A. Garcia","","FloraVista Realty, LLC","Real Property Management DFW","Ridgefield","1005","Drive"
"13153517","1650","2","1","3","10018.8","False","1980","75075","2015-05-18","2256","28","2","Less Than .5 Acre (not Zero)","Heidi Lynn Tallos","Blake Hollers","","Coldwell Banker Res Plano","Keller Williams Realty DPR","Ursula","1312","Court"
"13156324","1650","2","0","3","9583.2","False","1985","75025","2015-05-21","2104","42","1","","Sophia Polk Sfr","Sophia Polk Sfr","","Sophia Polk Realty","Sophia Polk Realty","LEDGEMONT","1004","Drive"
